2.4486977372978753,1.7196977372978752,0.9096977372978753,2.71,0.009697737297875375,1.9,1.0
2.447727963568088,1.7187279635680879,0.9087279635680877,2.71,0.008727963568087804,1.9,1.0
2.446855167211279,1.717855167211279,0.9078551672112789,2.71,0.00785516721127899,1.9,1.0
2.446069650490151,1.717069650490151,0.907069650490151,2.71,0.007069650490151069,1.9,1.0
2.445362685441136,1.716362685441136,0.9063626854411359,2.71,0.00636268544113594,1.9,1.0
2.4447264168970224,1.7157264168970223,0.9057264168970223,2.71,0.005726416897022357,1.9,1.0
2.44415377520732,1.71515377520732,0.90515377520732,2.71,0.005153775207320077,1.9,1.0
2.443638397686588,1.714638397686588,0.9046383976865879,2.71,0.004638397686588025,1.9,1.0
2.443174557917929,1.714174557917929,0.9041745579179291,2.71,0.0041745579179292,1.9,1.0
2.4427571021261363,1.7137571021261362,0.9037571021261361,2.71,0.0037571021261362247,1.9,1.0
2.4423813919135227,1.7133813919135226,0.9033813919135225,2.71,0.0033813919135226023,1.9,1.0
2.4420432527221703,1.7130432527221702,0.9030432527221702,2.71,0.00304325272217032,1.9,1.0
2.4417389274499532,1.7127389274499532,0.9027389274499532,2.71,0.002738927449953299,1.9,1.0
2.441465034704958,1.712465034704958,0.9024650347049579,2.71,0.002465034704957958,1.9,1.0
2.4412185312344623,1.7122185312344622,0.902218531234462,2.71,0.00221853123446214,1.9,1.0
2.440996678111016,1.7119966781110159,0.9019966781110158,2.71,0.0019966781110158927,1.9,1.0
2.4407970102999146,1.7117970102999143,0.9017970102999142,2.71,0.0017970102999143034,1.9,1.0
2.440617309269923,1.711617309269923,0.9016173092699228,2.71,0.001617309269922873,1.9,1.0
2.440455578342931,1.7114555783429306,0.9014555783429306,2.71,0.0014555783429306413,1.9,1.0
2.4403100205086377,1.7113100205086376,0.9013100205086375,2.71,0.0013100205086375993,1.9,1.0
2.4401790184577736,1.7111790184577738,0.9011790184577737,2.71,0.001179018457773795,1.9,1.0
2.4400611166119965,1.7110611166119964,0.9010611166119963,2.71,0.001061116611996371,1.9,1.0
2.4399550049507965,1.7109550049507967,0.9009550049507966,2.71,0.0009550049507967007,1.9,1.0
2.439859504455717,1.7108595044557169,0.9008595044557169,2.71,0.0008595044557170306,1.9,1.0
2.4397735540101455,1.7107735540101454,0.9007735540101452,2.71,0.0007735540101453386,1.9,1.0
2.439696198609131,1.710696198609131,0.9006961986091307,2.71,0.0006961986091308381,1.9,1.0
2.439626578748218,1.7106265787482178,0.9006265787482177,2.71,0.0006265787482178098,1.9,1.0
2.439563920873396,1.710563920873396,0.900563920873396,2.71,0.0005639208733960732,1.9,1.0
2.4395075287860566,1.7105075287860565,0.9005075287860563,2.71,0.0005075287860564215,1.9,1.0
2.439456775907451,1.7104567759074507,0.9004567759074507,2.71,0.00045677590745074603,1.9,1.0
2.4394110983167057,1.7104110983167056,0.9004110983167056,2.71,0.00041109831670571584,1.9,1.0
2.4393699884850353,1.7103699884850352,0.900369988485035,2.71,0.00036998848503511095,1.9,1.0
2.4393329896365317,1.7103329896365316,0.9003329896365315,2.71,0.00033298963653161096,1.9,1.0
2.4392996906728786,1.7102996906728785,0.9002996906728784,2.71,0.00029969067287849427,1.9,1.0
2.4392697216055907,1.7102697216055907,0.9002697216055906,2.71,0.00026972160559068925,1.9,1.0
2.4392427494450315,1.7102427494450316,0.9002427494450316,2.71,0.00024274944503166473,1.9,1.0
2.4392184745005285,1.7102184745005284,0.9002184745005284,2.71,0.00021847450052847606,1.9,1.0
2.4391966270504755,1.7101966270504756,0.9001966270504755,2.71,0.00019662705047562845,1.9,1.0
2.439176964345428,1.710176964345428,0.9001769643454279,2.71,0.0001769643454280212,1.9,1.0
2.4391592679108856,1.7101592679108852,0.9001592679108852,2.71,0.0001592679108852746,1.9,1.0
2.439143341119797,1.7101433411197968,0.9001433411197967,2.71,0.00014334111979674713,1.9,1.0
2.439129007007817,1.710129007007817,0.900129007007817,2.71,0.0001290070078170391,1.9,1.0
2.4391161063070355,1.7101161063070354,0.9001161063070352,2.71,0.00011610630703529079,1.9,1.0
2.439104495676332,1.7101044956763318,0.9001044956763317,2.71,0.00010449567633175061,1.9,1.0
2.4390940461086985,1.7100940461086984,0.9000940461086985,2.71,9.404610869856445e-05,1.9,1.0
2.439084641497829,1.7100846414978288,0.9000846414978286,2.71,8.46414978287191e-05,1.9,1.0
2.439076177348046,1.710076177348046,0.9000761773480458,2.71,7.61773480458805e-05,1.9,1.0
2.4390685596132413,1.7100685596132412,0.9000685596132412,2.71,6.855961324125914e-05,1.9,1.0
2.4390617036519173,1.7100617036519172,0.9000617036519171,2.71,6.170365191715543e-05,1.9,1.0
2.4390555332867256,1.7100555332867255,0.9000555332867254,2.71,5.5533286725473197e-05,1.9,1.0
2.439049979958053,1.7100499799580529,0.9000499799580528,2.71,4.997995805289257e-05,1.9,1.0
2.4390449819622475,1.7100449819622474,0.9000449819622475,2.71,4.4981962247558904e-05,1.9,1.0
2.439040483766023,1.7100404837660228,0.9000404837660227,2.71,4.048376602283632e-05,1.9,1.0
2.4390364353894207,1.7100364353894206,0.9000364353894205,2.71,3.643538942055269e-05,1.9,1.0
2.4390327918504786,1.7100327918504785,0.9000327918504785,2.71,3.279185047855293e-05,1.9,1.0
2.4390295126654307,1.7100295126654306,0.9000295126654306,2.71,2.9512665430719842e-05,1.9,1.0
2.4390265613988875,1.7100265613988876,0.9000265613988876,2.71,2.6561398887681165e-05,1.9,1.0
2.439023905258999,1.710023905258999,0.9000239052589988,2.71,2.390525899886864e-05,1.9,1.0
2.439021514733099,1.710021514733099,0.9000215147330989,2.71,2.1514733098970673e-05,1.9,1.0
2.4390193632597894,1.710019363259789,0.900019363259789,2.71,1.9363259789129117e-05,1.9,1.0
2.4390174269338103,1.7100174269338102,0.9000174269338101,2.71,1.742693381023841e-05,1.9,1.0
2.439015684240429,1.710015684240429,0.9000156842404291,2.71,1.5684240429192364e-05,1.9,1.0
